6128.0,172048.8,41541.99,414.79,-1.75,-1.9,6955.0,178846.3,42232.41,422.9,-1.82,-2.33,5795.0,126813.05,42857.99,356.11,-1.71,-2.31,6122.0,153928.2,37460.23,392.34,-1.78,-1.78,6920.0,183004.1,43026.53,427.79,-1.71,-2.15,4983.0,90542.75,28467.03,300.9,-1.7,-1.4,6652.0,199482.85,46199.95,446.64,-1.7,-1.66,6739.0,183195.1,38645.65,428.01,-1.69,-2.01
67982.0,11720166.8,2576474.04,3423.47,10.34,3.2,68100.0,11884651.0,2456382.19,3447.41,10.38,3.15,67810.0,11801493.0,2503452.45,3435.33,11.21,3.37,66919.0,11461086.55,2686165.6,3385.42,11.14,3.38,68482.0,11926015.9,2233590.25,3453.41,10.45,3.24,66600.0,11424182.35,2187471.49,3379.97,10.94,3.33,69624.0,12345320.1,2101546.45,3513.59,9.56,3.02,65655.0,11216391.65,2438148.25,3349.09,10.17,3.13
