channel1_feature1,channel1_feature2,channel1_feature3,channel1_feature4,channel1_feature5,channel1_feature6,channel2_feature1,channel2_feature2,channel2_feature3,channel2_feature4,channel2_feature5,channel2_feature6,channel3_feature1,channel3_feature2,channel3_feature3,channel3_feature4,channel3_feature5,channel3_feature6,channel4_feature1,channel4_feature2,channel4_feature3,channel4_feature4,channel4_feature5,channel4_feature6,channel5_feature1,channel5_feature2,channel5_feature3,channel5_feature4,channel5_feature5,channel5_feature6,channel6_feature1,channel6_feature2,channel6_feature3,channel6_feature4,channel6_feature5,channel6_feature6,channel7_feature1,channel7_feature2,channel7_feature3,channel7_feature4,channel7_feature5,channel7_feature6,channel8_feature1,channel8_feature2,channel8_feature3,channel8_feature4,channel8_feature5,channel8_feature6,class10652.0,362470.1,78807.34,602.05,-1.14,-0.11,10035.0,333343.35,81590.29,577.36,-1.03,0.08,9237.0,291670.45,78365.03,540.07,-1.13,0.24,9309.0,304304.75,87661.05,551.64,-1.51,0.29,8357.0,248299.65,73701.03,498.3,-1.09,0.31,9425.0,307950.95,85874.39,554.93,-1.29,-0.06,13400.0,510108.1,61208.1,714.22,-1.03,-0.49,9561.0,328680.15,100148.35,573.31,-1.52,0.18,1.0
16228.0,1405696.2,747326.24,1185.62,2.94,1.9,14429.0,1302696.95,782206.85,1141.36,3.6,2.18,15184.0,998232.3,421847.66,999.12,3.63,2.0,13079.0,1094052.05,666401.45,1045.97,4.38,2.43,17159.0,1870200.45,1134122.25,1367.55,4.23,2.38,17738.0,1884902.5,1098310.89,1372.92,4.22,2.38,14638.0,1263820.2,728142.59,1124.2,6.73,2.69,14024.0,1197661.7,705980.26,1094.38,4.94,2.43,1.0
18577.0,1847660.55,984898.23,1359.29,0.95,1.48,17186.0,1774833.2,1036436.71,1332.23,1.22,1.65,17079.0,1283714.05,554483.45,1133.01,1.3,1.53,16326.0,1684519.0,1018173.31,1297.89,1.72,1.86,19663.0,2254063.65,1287479.73,1501.35,2.12,1.89,19311.0,2148144.05,1215857.25,1465.65,2.51,1.97,16215.0,1457396.95,800081.39,1207.23,4.44,2.22,16518.0,1677008.5,994897.69,1294.99,1.86,1.83,1.0
24216.0,2822896.3,1356859.66,1680.15,-0.47,0.99,23410.0,2892240.8,1522170.55,1700.66,-0.41,1.1,23737.0,2647257.15,1238644.23,1627.04,0.39,1.31,22143.0,2747535.85,1521754.73,1657.57,-0.53,1.14,24718.0,3092951.4,1565502.59,1758.68,-0.01,1.24,26483.0,3707829.05,1954455.83,1925.57,-0.35,1.18,22292.0,2556392.5,1314059.34,1598.87,1.13,1.53,22810.0,2914255.7,1613515.45,1707.12,-0.51,1.12,1.0
25992.0,3039390.7,1350430.54,1743.38,-0.73,0.81,26648.0,3666770.4,1891480.64,1914.88,-0.91,0.88,27313.0,3344219.55,1479219.63,1828.72,-0.43,1.05,24146.0,3068516.6,1610943.31,1751.72,-1.02,0.89,27189.0,3612232.05,1764127.75,1900.59,-0.74,0.95,29515.0,4227210.65,2049372.59,2056.02,-0.91,0.92,24437.0,2818189.75,1325272.33,1678.75,0.55,1.32,25061.0,3292986.45,1722852.15,1814.66,-1.03,0.86,1.0
33765.0,4337490.55,1487302.49,2082.66,-1.23,0.39,34569.0,5312290.65,2324751.25,2304.84,-1.69,0.28,32592.0,4154447.9,1498851.74,2038.25,-1.12,0.55,33786.0,4826103.0,1972368.51,2196.84,-1.65,0.33,34199.0,5018052.55,2094123.55,2240.1,-1.51,0.39,36186.0,5434629.0,2161062.51,2331.23,-1.58,0.35,34035.0,4811039.35,1915086.29,2193.41,-1.29,0.56,31637.0,4321715.35,1819465.93,2078.87,-1.66,0.32,1.0
35744.0,4715974.3,1521890.46,2171.63,-1.37,0.19,37836.0,6052102.8,2473195.56,2460.1,-1.78,0.09,33925.0,4367661.25,1490397.19,2089.9,-1.21,0.41,36283.0,5258708.25,1967568.03,2293.19,-1.73,0.14,36831.0,5528397.35,2137090.95,2351.25,-1.64,0.19,39439.0,6087668.75,2199081.95,2467.32,-1.7,0.15,36112.0,5121654.7,1861463.34,2263.11,-1.37,0.4,34102.0,4820261.6,1912895.59,2195.51,-1.78,0.13,1.0
40071.0,5583176.35,1568963.75,2362.87,-1.34,-0.1,44634.0,7512319.8,2531834.91,2740.86,-1.72,-0.28,37326.0,4872048.0,1388972.31,2207.27,-1.18,0.11,41465.0,6079671.05,1781305.49,2465.7,-1.65,-0.15,43647.0,7038549.95,2275898.43,2653.03,-1.64,-0.18,45385.0,7181984.85,2032489.29,2679.92,-1.63,-0.15,40881.0,6031744.25,1853603.85,2455.96,-1.46,0.11,38321.0,5352192.85,1680945.25,2313.48,-1.66,-0.17,1.0
44277.0,6350924.75,1449792.93,2520.1,-1.02,-0.42,50308.0,8451262.4,2124025.24,2907.11,-1.24,-0.67,41751.0,5506551.35,1148686.35,2346.6,-0.89,-0.16,45969.0,6926908.45,1644036.05,2631.9,-1.33,-0.47,47442.0,7666301.2,2039442.79,2768.81,-1.28,-0.49,50127.0,7990307.05,1708516.73,2826.71,-1.32,-0.43,45693.0,6727734.25,1508108.63,2593.79,-1.31,-0.09,45305.0,6894590.35,1763232.79,2625.76,-1.3,-0.46,1.0
46699.0,6871654.75,1419663.25,2621.38,-0.76,-0.63,53338.0,8965150.4,1852794.79,2994.19,-0.8,-0.89,43460.0,5755296.3,1033367.3,2399.02,-0.57,-0.28,48241.0,7321782.05,1503796.85,2705.88,-0.98,-0.67,49546.0,8022508.4,1885493.11,2832.4,-0.94,-0.68,52211.0,8414609.45,1599638.15,2900.79,-1.02,-0.63,48372.0,7286439.7,1436813.74,2699.34,-1.18,-0.28,48329.0,7394759.95,1555529.35,2719.33,-0.99,-0.66,1.0
50494.0,7614905.5,1240795.41,2759.51,-0.43,-0.74,55904.0,9405476.0,1592332.96,3066.83,-0.11,-1.15,44516.0,5910845.1,956659.46,2431.22,-0.22,-0.38,50483.0,7679381.05,1308047.83,2771.17,-0.46,-0.88,52624.0,8594708.6,1671495.16,2931.67,-0.4,-0.92,53898.0,8692374.0,1429887.99,2948.28,-0.59,-0.79,51241.0,7816200.55,1252100.35,2795.75,-0.98,-0.42,51550.0,7981787.2,1338280.95,2825.21,-0.54,-0.87,1.0
